,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales,Item_Outlet_Sales_Predicted
479,FDQ11,OUT010,747.2726494264259,700.9630571208847
480,FDX02,OUT045,3668.206750820741,3667.407930444468
481,NCS42,OUT018,1234.5150847163561,1682.2463033346698
482,FDY57,OUT027,2604.720717928437,2659.3513632292406
483,FDB21,OUT049,3896.7847651935604,3667.407930444468
484,FDE28,OUT017,3779.7910006075813,3667.407930444468
485,FDQ55,OUT017,1865.5838329917408,1745.3542314729639
486,FDA48,OUT049,3716.847143547052,3667.407930444468
487,FDZ19,OUT045,2726.003619864167,2675.75800538083
488,NCC43,OUT045,3766.555907478429,3667.407930444468
489,NCV18,OUT046,1321.5280866898968,1745.3542314729639
490,NCA42,OUT018,2504.117951804169,2539.7027043541752
491,FDY45,OUT046,3933.417467547513,3656.724596852401
492,NCC30,OUT045,2893.395377058179,2675.75800538083
493,FDM57,OUT013,1398.8281346013268,1745.3542314729639
494,FDL09,OUT010,413.59331732893463,605.8293434810672
495,FDB09,OUT027,3202.896727831236,2659.3513632292406
496,FDT44,OUT035,1922.802917171318,1745.3542314729639
497,NCT06,OUT027,4217.24168830588,4217.908874124449
498,FDX26,OUT049,3164.1500140737708,2679.3459065892944
499,FDK32,OUT013,2405.895113415948,2679.3459065892944
500,DRA12,OUT046,2234.7753774443554,2683.17334650151
501,FDO46,OUT010,510.1181863046192,605.8293434810672
502,FDE52,OUT013,1357.9782532911936,1745.3542314729639
503,NCH42,OUT045,3716.421132901643,3667.407930444468
504,FDV08,OUT035,753.2779091614797,975.2677335452612
505,FDB47,OUT018,3254.0253176139367,3299.218824482312
506,FDC28,OUT010,336.9550797084318,562.6489251226145
507,FDD22,OUT046,1904.1644132004435,1745.3542314729639
508,FDS07,OUT027,3117.4039109390287,2659.3513632292406
509,DRI13,OUT045,3463.1032866070277,3667.407930444468
510,FDG32,OUT018,3546.622711568976,3299.218824482312
511,FDU14,OUT017,3897.042618535064,3667.407930444468
512,FDD28,OUT019,71.25723035863227,573.2869745695981
513,NCP41,OUT017,1636.501876585063,1745.3542314729639
514,FDS08,OUT049,2751.376259651072,2679.3459065892944
515,FDX47,OUT045,2661.6347552145885,2675.75800538083
516,FDC53,OUT019,315.6831554354076,560.3183514266824
517,FDQ19,OUT035,3907.1423523916797,3676.5237942188273
518,FDL14,OUT045,2345.897909115421,2675.75800538083
519,FDM33,OUT019,596.4531708360837,697.4415557293636
520,FDA51,OUT045,1799.1034585531988,1745.3542314729639
521,FDZ27,OUT018,733.2947676438849,975.8248691725796
522,FDT04,OUT046,733.1166746770219,974.7391903977081
523,DRC13,OUT049,1961.3931742875925,1745.3542314729639
524,FDR16,OUT027,5554.627227105979,5433.756941314657
525,FDQ03,OUT027,5889.995893452475,5433.756941314657
526,FDE38,OUT035,2839.59322196581,2695.1974241952094
527,DRH23,OUT027,1731.194828787921,1347.4911101398345
528,FDT11,OUT019,513.8395890753128,606.12246714273
529,FDD09,OUT035,3067.0746420593146,2695.1974241952094
530,FDR40,OUT045,1353.6662083003494,1745.3542314729639
531,FDX07,OUT017,3171.909849696616,2679.3459065892944
532,FDR07,OUT035,1528.2833464694738,1745.3542314729639
533,FDA51,OUT017,1868.2001735816968,1745.3542314729639
534,FDT59,OUT019,651.3336783526529,697.4415557293636
535,FDF20,OUT017,3266.465183314001,2679.3459065892944
536,FDR13,OUT045,1777.074025965205,1745.3542314729639
537,FDY26,OUT049,3454.6861681110045,3667.407930444468
538,FDW04,OUT017,1920.8011463189637,1745.3542314729639
539,FDK52,OUT017,3730.7161296365525,3667.407930444468
540,FDN60,OUT049,2722.97163462024,2679.3459065892944
541,FDM09,OUT019,421.5512917459597,606.12246714273
542,FDP46,OUT049,1457.584494148305,1745.3542314729639
543,FDB50,OUT019,197.39973308702068,560.3183514266824
544,NCQ29,OUT049,3863.8790390597387,3667.407930444468
545,FDP16,OUT027,5911.945846653985,5433.756941314657
546,FDX33,OUT018,2511.391105082062,2539.7027043541752
547,FDP07,OUT010,573.0010671645817,605.8293434810672
548,FDN22,OUT046,3904.5446008164063,3656.724596852401
549,FDF39,OUT049,3940.6615964873513,3667.407930444468
550,FDS21,OUT017,1065.5654389812455,974.7391903977081
551,NCM42,OUT013,1647.2593536587378,1745.3542314729639
552,FDK50,OUT019,413.7018404237192,606.12246714273
553,DRF13,OUT027,3871.4023834296636,4217.908874124449
554,FDH35,OUT018,2474.6556194784475,2539.7027043541752
555,FDP60,OUT018,1314.8796499760072,1682.2463033346698
556,DRJ49,OUT027,3318.8034740678904,2659.3513632292406
557,NCT42,OUT019,363.5641675201094,606.12246714273
558,FDE38,OUT049,2785.188679908536,2679.3459065892944
559,FDI04,OUT049,3316.8361959921253,2679.3459065892944
560,NCH54,OUT045,2584.28381967834,2675.75800538083
561,FDT56,OUT049,1048.3649727453974,974.7391903977081
562,DRD15,OUT018,3579.791403056823,3299.218824482312
563,FDV58,OUT013,3193.3819198471056,2679.3459065892944
564,FDP21,OUT049,3210.826431393877,2679.3459065892944
565,FDH05,OUT013,3881.97711656668,3667.407930444468
566,FDR10,OUT027,4310.982107432033,4217.908874124449
567,NCP06,OUT045,2331.4262874772985,2675.75800538083
568,FDF33,OUT049,1733.6511313355315,1745.3542314729639
569,DRK37,OUT013,3333.609714545433,2679.3459065892944
570,DRH49,OUT045,1297.8787723378414,1745.3542314729639
571,FDT58,OUT013,2776.34702252207,2679.3459065892944
572,FDD41,OUT018,1459.362054159384,1682.2463033346698
573,FDP40,OUT018,1547.4239831242749,1682.2463033346698
574,FDM51,OUT027,2715.6222561009313,2659.3513632292406
575,FDO45,OUT010,222.77805066747703,562.6489251226145
576,FDW33,OUT010,311.9261753927091,562.6489251226145
577,FDY24,OUT045,1083.0428170075531,974.7391903977081
578,FDB10,OUT010,686.4523396208447,700.9630571208847
579,FDM40,OUT035,2172.629516537709,2695.1974241952094
580,NCI06,OUT017,3101.6395521003697,2679.3459065892944
581,FDW12,OUT019,347.19442527798174,606.12246714273
582,FDX48,OUT027,3762.997619474351,4217.908874124449
583,NCW05,OUT027,2824.0270200562445,2659.3513632292406
584,FDX27,OUT017,1530.5662229680966,1745.3542314729639
585,DRM37,OUT045,3240.4953520237896,2675.75800538083
586,FDA38,OUT045,3824.49375101664,3667.407930444468
587,FDR36,OUT046,733.1166746770219,974.7391903977081
588,FDZ45,OUT046,3309.592067052287,2683.17334650151
589,FDG05,OUT017,2674.743050476998,2679.3459065892944
590,FDK28,OUT013,3972.8148356165834,3667.407930444468
591,FDV47,OUT045,1360.7580862359687,1745.3542314729639
592,FDN21,OUT045,2654.1327729332465,2675.75800538083
593,FDP20,OUT027,3124.177911763661,2659.3513632292406
594,FDI35,OUT045,3068.576159234234,2675.75800538083
595,DRY23,OUT013,777.8479700589438,974.7391903977081
596,FDA56,OUT017,1910.6828234476666,1745.3542314729639
597,FDB09,OUT013,1892.7418481115046,1745.3542314729639
598,NCO26,OUT027,3226.3410178189033,2659.3513632292406
599,FDQ49,OUT018,2364.508126442132,2539.7027043541752
600,FDI52,OUT027,3232.032694298519,2659.3513632292406
601,FDZ44,OUT027,3146.5398774063115,2659.3513632292406
602,FDZ09,OUT018,2511.087591160949,2539.7027043541752
603,FDY03,OUT049,1908.7922015503257,1745.3542314729639
604,NCG42,OUT017,1961.6510276290967,1745.3542314729639
605,DRI13,OUT027,5584.6823275501965,5433.756941314657
606,FDQ32,OUT013,1952.5515169011264,1745.3542314729639
607,FDW16,OUT035,1486.599174331981,1745.3542314729639
608,FDU27,OUT046,831.8399058444243,974.7391903977081
609,FDR28,OUT010,416.50217029421736,605.8293434810672
610,FDQ49,OUT010,437.9884941504374,605.8293434810672
611,FDS37,OUT046,1901.548072610488,1745.3542314729639
612,FDW26,OUT018,3375.6270812374028,3299.218824482312
613,FDX12,OUT018,3642.059769296732,3299.218824482312
614,NCP06,OUT013,2391.423491777826,2679.3459065892944
615,FDW45,OUT010,335.5565723648084,605.8293434810672
616,NCN30,OUT049,1499.8010092103596,1745.3542314729639
617,FDN24,OUT049,932.8829918553964,974.7391903977081
618,NCL41,OUT027,1329.8497901850724,1347.4911101398345
619,FDR02,OUT019,323.260514384769,560.3183514266824
620,FDD09,OUT010,493.01716805795235,605.8293434810672
621,FDS33,OUT010,252.3848422048323,562.6489251226145
622,FDU22,OUT045,1832.4513575819904,1745.3542314729639
623,FDI53,OUT013,2721.631959515116,2679.3459065892944
624,DRH01,OUT049,2910.629372793805,2679.3459065892944
625,FDX32,OUT013,2233.1778489977273,2679.3459065892944
626,NCP30,OUT018,659.4535306665621,975.8248691725796
627,FDB60,OUT045,3197.368468285504,2675.75800538083
628,FDB14,OUT049,1582.6160561348727,1745.3542314729639
629,NCP02,OUT035,1031.99298630889,975.2677335452612
630,FDJ10,OUT017,2125.9848101032817,2679.3459065892944
631,FDG34,OUT046,1768.5400003701404,1745.3542314729639
632,NCB18,OUT017,1438.5177026127258,1745.3542314729639
633,FDM16,OUT049,1065.3075856397413,974.7391903977081
634,FDW25,OUT018,1118.5723851432,1682.2463033346698
635,FDB35,OUT010,285.527837023962,562.6489251226145
636,DRN11,OUT013,2225.6758667163854,2679.3459065892944
637,FDF41,OUT019,718.6019591718965,697.4415557293636
638,FDH16,OUT045,1418.1747706778226,1745.3542314729639
639,NCQ50,OUT018,3330.7968452339514,3299.218824482312
640,DRH23,OUT018,878.7218307346169,975.8248691725796
641,DRJ37,OUT013,2398.393131134606,2679.3459065892944
642,DRJ24,OUT027,5076.103266159928,4217.908874124449
643,FDY16,OUT035,3226.056538412386,2695.1974241952094
644,FDQ27,OUT045,1643.2505691242984,1745.3542314729639
645,FDZ33,OUT045,2338.395926834078,2675.75800538083
646,FDF29,OUT045,1892.5543126005994,1745.3542314729639
647,FDA08,OUT049,2687.007395001493,2679.3459065892944
648,FDG31,OUT046,1058.0634566999038,974.7391903977081
649,FDE34,OUT019,499.96563106485564,606.12246714273
650,NCR30,OUT027,1821.5594528873535,1347.4911101398345
651,FDV33,OUT035,3986.9834233042175,3676.5237942188273
652,DRZ24,OUT018,1689.4061758096914,1682.2463033346698
653,NCL54,OUT035,2832.6235826090297,2695.1974241952094
654,FDR12,OUT049,2792.690662189878,2679.3459065892944
655,NCC54,OUT046,3897.042618535064,3656.724596852401
656,DRN59,OUT013,839.2477840393155,974.7391903977081
657,FDX50,OUT019,293.65372284741363,560.3183514266824
658,FDV31,OUT027,4780.751863431918,4217.908874124449
659,NCA29,OUT027,4413.413667335649,4217.908874124449
660,FDW60,OUT049,3020.172082283383,2679.3459065892944
661,FDX08,OUT017,3108.6091914571502,2679.3459065892944
662,DRD49,OUT013,3906.988051121281,3667.407930444468
663,FDD33,OUT046,3835.0777662162677,3656.724596852401
664,FDW35,OUT013,770.345987777602,974.7391903977081
665,FDJ36,OUT017,1712.347284152796,1745.3542314729639
666,FDV51,OUT035,2839.59322196581,2695.1974241952094
667,FDW36,OUT046,1704.8453018714542,1745.3542314729639
668,FDH35,OUT046,2683.9497454809343,2683.17334650151
669,NCS30,OUT027,3225.0630549417383,2659.3513632292406
670,FDN49,OUT017,762.1803574826034,974.7391903977081
671,FDL08,OUT018,3641.7562553756175,3299.218824482312
672,FDI09,OUT013,3973.005651691057,3667.407930444468
673,FDP19,OUT018,1742.0071485469587,1682.2463033346698
674,FDU21,OUT010,-87.28007999492797,572.447752831895
675,NCP41,OUT045,1572.8692729448294,1745.3542314729639
676,FDY10,OUT013,1892.4485618825174,1745.3542314729639
677,FDP12,OUT018,666.7266839444558,975.8248691725796
678,NCN26,OUT049,1894.320579912204,1745.3542314729639
679,FDK44,OUT013,2790.886465856081,2679.3459065892944
680,FDC28,OUT049,1704.58744852995,1745.3542314729639
681,FDJ41,OUT027,5925.820796324226,5433.756941314657
682,NCT29,OUT035,1952.3073142974372,1745.3542314729639
683,NCH42,OUT019,602.7911503061873,697.4415557293636
684,FDU60,OUT018,2573.608150370358,2539.7027043541752
685,FDS02,OUT045,3204.8704505668456,2675.75800538083
686,FDC51,OUT046,1961.6510276290967,1745.3542314729639
687,FDU03,OUT013,3162.810338968646,2679.3459065892944
688,FDX39,OUT045,3394.946817151981,3667.407930444468
689,NCY05,OUT010,-87.58359391604144,572.447752831895
690,NCL06,OUT027,5918.8511569674465,5433.756941314657
691,FDD32,OUT035,1313.78833098876,1745.3542314729639
692,NCN41,OUT045,1822.1730164211301,1745.3542314729639
693,NCX53,OUT049,2118.2249744804362,2679.3459065892944
694,FDU57,OUT019,370.8373207980029,606.12246714273
695,FDQ23,OUT046,1704.8453018714542,1745.3542314729639
696,FDQ52,OUT045,3816.9917687352972,3667.407930444468
697,FDC14,OUT045,748.5847925475175,974.7391903977081
698,FDY09,OUT035,3011.0862222932265,2695.1974241952094
699,FDQ28,OUT045,2529.154315669165,2675.75800538083
700,FDV25,OUT046,3724.6069791698983,3656.724596852401
701,FDJ07,OUT035,1854.4594918849268,1745.3542314729639
702,DRB25,OUT049,1704.58744852995,1745.3542314729639
703,FDK52,OUT019,609.7607896629676,697.4415557293636
704,FDY52,OUT027,1828.5290922441336,1347.4911101398345
705,FDB28,OUT046,3309.592067052287,2683.17334650151
706,FDT36,OUT035,723.4564742557909,975.2677335452612
707,FDV25,OUT017,3717.104996888556,3667.407930444468
708,NCN07,OUT027,3318.8034740678904,2659.3513632292406
709,FDC57,OUT017,3197.6284073361144,2679.3459065892944
710,FDQ03,OUT018,3612.6078338138786,3299.218824482312
711,FDU23,OUT017,2785.4465332500395,2679.3459065892944
712,NCX41,OUT035,3585.329894863731,3676.5237942188273
713,NCD06,OUT035,815.210066066413,975.2677335452612
714,FDW08,OUT045,1645.8669097142538,1745.3542314729639
715,NCU29,OUT017,2244.893700315653,2679.3459065892944
716,NCE06,OUT013,2709.776678466949,2679.3459065892944
717,FDV52,OUT010,331.414807539799,562.6489251226145
718,FDB02,OUT017,3020.4299356248866,2679.3459065892944
719,NCR18,OUT045,763.9346058150842,974.7391903977081
720,FDK16,OUT049,1575.114073853531,1745.3542314729639
721,NCQ29,OUT010,721.6601385501764,700.9630571208847
722,FDZ01,OUT019,323.5640283058825,560.3183514266824
723,FDW27,OUT035,2784.878158958856,2695.1974241952094
724,FDD17,OUT018,3612.3043198927653,3299.218824482312
725,FDW39,OUT013,3011.330424896917,2679.3459065892944
726,DRH59,OUT045,1049.5222033661958,974.7391903977081
727,FDS52,OUT013,1627.402365857093,1745.3542314729639
728,FDU40,OUT027,5273.549385743522,4217.908874124449
729,NCF54,OUT013,2769.3773831652893,2679.3459065892944
730,FDH46,OUT045,1643.2505691242984,1745.3542314729639
731,NCP14,OUT049,1697.61780917317,1745.3542314729639
732,FDH50,OUT049,3210.826431393877,2679.3459065892944
733,DRF15,OUT010,339.03194132267015,605.8293434810672
734,FDV27,OUT027,2371.284391986556,2659.3513632292406
735,NCJ06,OUT049,1838.332160146116,1745.3542314729639
736,FDN02,OUT018,3215.699150308902,3299.218824482312
737,FDQ51,OUT049,831.5820525029202,974.7391903977081
738,FDQ07,OUT017,3724.6069791698983,3667.407930444468
739,FDS45,OUT049,1712.0894308112918,1745.3542314729639
740,NCJ06,OUT045,1822.0942711963892,1745.3542314729639
741,FDD36,OUT035,1881.9530358611846,1745.3542314729639
742,FDY25,OUT045,3095.311152386777,2675.75800538083
743,FDU52,OUT046,2407.492641862576,2683.17334650151
744,DRK47,OUT017,3738.218111917895,3667.407930444468
745,NCL30,OUT017,1947.1794059909748,1745.3542314729639
746,FDN22,OUT035,3958.6912895321757,3676.5237942188273
747,NCF30,OUT027,3311.8338347111103,2659.3513632292406
748,FDK03,OUT035,3995.066138544625,3676.5237942188273
749,FDT45,OUT017,993.7743578580178,974.7391903977081
750,NCC54,OUT027,5911.945846653985,5433.756941314657
751,FDP08,OUT018,3049.2841097150063,2539.7027043541752
752,FDU44,OUT046,2674.743050476998,2683.17334650151
753,DRG39,OUT035,930.982627057011,975.2677335452612
754,FDU32,OUT049,1885.5477667198595,1745.3542314729639
755,FDY27,OUT049,3012.670100002041,2679.3459065892944
756,NCP54,OUT013,1938.0798952630048,1745.3542314729639
757,NCZ41,OUT049,1953.8911920062505,1745.3542314729639
758,DRL49,OUT013,2173.368180208105,2679.3459065892944
759,FDI05,OUT018,1050.8550584977609,1682.2463033346698
760,FDY56,OUT045,3689.31986585008,3667.407930444468
761,DRC13,OUT013,1952.5515169011264,1745.3542314729639
762,NCV29,OUT017,2969.461731443456,2679.3459065892944
763,FDR24,OUT049,1396.7430511432556,1745.3542314729639
764,FDZ34,OUT018,3078.0442785994733,2539.7027043541752
765,FDP37,OUT035,2037.3594168691066,1745.3542314729639
766,FDX08,OUT027,4972.63653605245,4217.908874124449
767,FDS57,OUT045,2008.5362314833096,2675.75800538083
768,NCG18,OUT049,1697.61780917317,1745.3542314729639
769,FDK25,OUT018,2602.67183317594,2539.7027043541752
770,FDH53,OUT049,1292.2756330864258,1745.3542314729639
771,DRI59,OUT018,3492.9712374610613,3299.218824482312
772,FDA52,OUT046,3020.4299356248866,2683.17334650151
773,FDT20,OUT010,-87.58359391604144,572.447752831895
774,FDE36,OUT019,414.0053543448326,606.12246714273
775,FDI24,OUT017,2799.98597658405,2679.3459065892944
776,FDB28,OUT018,3092.107479532178,2539.7027043541752
777,FDV11,OUT017,3020.4299356248866,2679.3459065892944
778,FDP01,OUT046,2400.592085049411,2683.17334650151
779,FDD34,OUT027,4310.982107432033,4217.908874124449
780,FDJ50,OUT027,1559.5548107519169,1347.4911101398345
781,FDZ44,OUT013,1856.484322263771,1745.3542314729639
782,DRO59,OUT035,1242.6197330777347,1745.3542314729639
783,DRB48,OUT045,748.5847925475175,974.7391903977081
784,FDR21,OUT018,2698.745329334513,2539.7027043541752
785,NCE42,OUT010,672.2787803832576,700.9630571208847
786,FDO23,OUT046,1575.3719271950354,1745.3542314729639
787,NCE30,OUT018,3330.7968452339514,3299.218824482312
788,FDQ22,OUT035,743.3134620574363,975.2677335452612
789,FDY01,OUT045,1839.9533398633325,1745.3542314729639
790,FDS08,OUT017,2972.0780720334114,2679.3459065892944
791,FDG28,OUT018,3642.059769296732,3299.218824482312
792,FDQ51,OUT018,733.5982815649983,975.8248691725796
793,FDB05,OUT017,3852.9956636759107,3667.407930444468
794,FDO56,OUT049,1865.325979650237,1745.3542314729639
795,FDE02,OUT018,1241.4847240731362,1682.2463033346698
796,FDN45,OUT017,3717.104996888556,3667.407930444468
797,FDS09,OUT013,846.7497663206572,974.7391903977081
798,NCA54,OUT018,2846.031433399486,2539.7027043541752
799,FDP09,OUT010,591.7943178417229,700.9630571208847
800,FDC53,OUT045,1513.599129168687,1745.3542314729639
801,NCM55,OUT017,3203.5823024540387,2679.3459065892944
802,FDL09,OUT018,2573.608150370358,2539.7027043541752
803,FDA11,OUT019,257.46764848334067,560.3183514266824
804,FDA50,OUT045,1488.8607752630319,1745.3542314729639
805,FDC23,OUT017,3001.1417548389927,2679.3459065892944
806,FDE22,OUT049,2722.97163462024,2679.3459065892944
807,FDD23,OUT046,3240.1479675409623,2683.17334650151
808,NCA29,OUT049,2778.219040551756,2679.3459065892944
809,FDK38,OUT046,2407.492641862576,2683.17334650151
810,DRC13,OUT046,1961.6510276290967,1745.3542314729639
811,NCP43,OUT049,3012.670100002041,2679.3459065892944
812,FDX28,OUT049,1628.5205533457247,1745.3542314729639
813,FDF08,OUT049,1396.7430511432556,1745.3542314729639
814,FDZ33,OUT046,2407.492641862576,2683.17334650151
815,FDD10,OUT049,2964.35085486299,2679.3459065892944
816,FDO58,OUT017,2723.229487961744,2679.3459065892944
817,FDI50,OUT017,3779.7910006075813,3667.407930444468
818,FDO58,OUT045,2716.349818221542,2675.75800538083
819,FDX08,OUT013,3099.50968072918,2679.3459065892944
820,NCK17,OUT010,-87.58359391604144,572.447752831895
821,FDF39,OUT035,3995.066138544625,3676.5237942188273
822,FDU45,OUT010,337.25859362954526,562.6489251226145
823,NCJ18,OUT018,1682.4365364529115,1682.2463033346698
824,DRC27,OUT019,744.9346748295271,697.4415557293636
825,DRC25,OUT035,1369.3728211005052,1745.3542314729639
826,FDU59,OUT035,2777.3761766775133,2695.1974241952094
827,FDU28,OUT035,3272.6996474570738,2695.1974241952094
828,NCP30,OUT046,718.6450530389003,974.7391903977081
829,FDB39,OUT018,878.7218307346169,975.8248691725796
830,FDE41,OUT013,1330.4847093149358,1745.3542314729639
831,DRH11,OUT010,37.291931117351155,572.447752831895
832,FDA58,OUT045,3744.073611352356,3667.407930444468
833,FDU50,OUT046,1865.5838329917408,1745.3542314729639
834,FDM34,OUT013,1945.049534619785,1745.3542314729639
835,FDM44,OUT027,2744.7582225682136,2659.3513632292406
836,FDR39,OUT045,3095.311152386777,2675.75800538083
